Temperature,Humidity,Wind Speed,Precipitation (%),Cloud Cover,Atmospheric Pressure,UV Index,Season,Visibility (km),Location,Weather Type
21,58,0.5,12,partly cloudy,1012.28,4,Summer,6.5,mountain,Cloudy
18,101,18,97,partly cloudy,1023.5,5,Autumn,3,coastal,Sunny
-7,92,7.5,56,partly cloudy,995.37,0,Winter,1.5,inland,Snowy
10,63,0.5,11,partly cloudy,1015.01,2,Spring,6,mountain,Cloudy
67,86,8,92,clear,1029.38,1,Spring,5.5,inland,Sunny
-5,68,16,53,overcast,992.35,1,Winter,3.5,mountain,Snowy
23,73,10,90,partly cloudy,1006.81,1,Autumn,2,mountain,Rainy
21,71,5,98,partly cloudy,1000.06,0,Spring,4.5,coastal,Rainy
48,103,21,92,partly cloudy,1013.95,8,Summer,2.5,inland,Cloudy
-11,48,8,56,overcast,885.49,12,Autumn,3.5,inland,Cloudy
21,26,5.5,75,cloudy,1010.06,2,Spring,6,coastal,Cloudy
0,69,3.5,73,overcast,980.46,0,Winter,1.5,inland,Snowy
26,64,4.5,23,partly cloudy,1002.01,2,Spring,5.5,coastal,Cloudy
4,67,0,72,overcast,998.78,1,Winter,4.5,mountain,Snowy
28,47,6,11,clear,1029.11,7,Winter,6,mountain,Sunny
-7,69,14.5,74,partly cloudy,986.83,1,Winter,3.5,inland,Snowy
40,64,8,5,partly cloudy,1010.18,6,Autumn,5,inland,Sunny
2,62,0.5,59,overcast,980.81,0,Winter,4,inland,Snowy
15,76,1,31,partly cloudy,1006.98,4,Spring,7,coastal,Cloudy
10,70,17,57,partly cloudy,994.93,3,Autumn,5,mountain,Rainy
18,88,7,65,overcast,995.42,2,Summer,2,coastal,Rainy
29,96,11.5,79,partly cloudy,1013.23,0,Spring,1,inland,Rainy
41,55,4,11,clear,1015.43,11,Winter,6.5,coastal,Sunny
2,89,14.5,65,overcast,995.91,1,Winter,4,mountain,Snowy
36,37,5.5,0,clear,1024.56,7,Autumn,9.5,coastal,Sunny
36,69,3.5,13,partly cloudy,1011.37,10,Summer,5.5,mountain,Sunny
33,74,7,55,partly cloudy,1016.64,3,Summer,2.5,inland,Rainy
-6,82,6.5,76,overcast,983.94,1,Winter,2.5,inland,Snowy
-1,99,12.5,65,overcast,992.26,0,Winter,4,mountain,Snowy
2,76,4,64,overcast,997.51,1,Winter,2.5,inland,Snowy
2,94,16,53,partly cloudy,994.07,1,Winter,2,mountain,Snowy
32,80,15.5,61,overcast,1012.02,0,Winter,4,coastal,Rainy
31,42,5.5,12,partly cloudy,1017.8,6,Winter,5.5,inland,Sunny
29,90,18.5,57,overcast,1004.04,2,Winter,3.5,coastal,Rainy
36,57,6,7,clear,1029.06,8,Winter,10,inland,Sunny
38,26,6.5,15,clear,1013.49,6,Winter,9,inland,Sunny
4,67,2,87,partly cloudy,989.93,0,Winter,2.5,mountain,Snowy
21,86,18,65,overcast,1001.12,3,Winter,2.5,inland,Rainy
-2,74,0.5,37,overcast,993.32,2,Winter,4.5,inland,Sunny
0,82,18.5,88,overcast,989.19,0,Winter,1,mountain,Snowy
11,73,7.5,17,partly cloudy,1004.39,2,Spring,7.5,coastal,Cloudy
18,95,6.5,70,overcast,1001.9,3,Autumn,4,coastal,Rainy
20,51,1,5,clear,1021.11,6,Winter,5,coastal,Sunny
-6,66,20,61,overcast,981.8,0,Winter,1,inland,Snowy
-6,24,9,47,partly cloudy,1047.84,1,Autumn,6.5,mountain,Sunny
-6,66,7,95,overcast,992.79,0,Winter,3,inland,Snowy
22,91,11,55,overcast,1001.55,3,Summer,4.5,mountain,Rainy
-18,22,15,30,overcast,863.76,13,Summer,6,mountain,Sunny
-4,90,10,62,overcast,995.39,1,Winter,5,mountain,Snowy
20,65,3,4,clear,1013.44,7,Spring,6,coastal,Sunny
25,39,6.5,4,clear,1020.51,7,Autumn,9.5,mountain,Sunny
44,58,3.5,14,clear,1027.14,5,Winter,8.5,mountain,Sunny
19,74,9,75,overcast,1004.9,2,Spring,1.5,coastal,Rainy
22,89,6,76,overcast,1015.07,1,Autumn,2,inland,Rainy
20,24,5,15,partly cloudy,1015.21,9,Spring,7,coastal,Sunny
12,60,8,32,overcast,1017.74,3,Spring,8,inland,Cloudy
-1,31,8,43,cloudy,861.2,0,Winter,4,mountain,Sunny
34,42,3.5,18,clear,1027.21,11,Summer,7.5,coastal,Sunny
39,53,2,2,clear,1023.73,5,Winter,9,mountain,Sunny
40,54,7.5,5,clear,1016,10,Spring,6,mountain,Sunny
-7,78,22.5,90,overcast,991.29,4,Winter,1.5,inland,Snowy
-2,74,6,67,overcast,986.08,1,Winter,3,inland,Snowy
-7,66,12.5,78,overcast,991.7,1,Winter,5,inland,Snowy
20,67,13,15,overcast,1010.2,2,Summer,5,inland,Cloudy
63,70,22.5,81,partly cloudy,1015.23,2,Summer,8.5,mountain,Cloudy
23,25,2.5,12,partly cloudy,1012.08,8,Spring,6.5,inland,Sunny
-2,101,12,75,overcast,989.34,8,Winter,3.5,inland,Snowy
-1,63,13.5,91,overcast,997.24,1,Winter,5,inland,Snowy
22,74,18.5,106,overcast,990.13,9,Autumn,0.5,coastal,Rainy
22,56,0,5,clear,1019.52,10,Spring,9.5,mountain,Sunny
-8,88,11.5,52,overcast,984.01,1,Winter,2,inland,Snowy
-3,84,1.5,62,overcast,987.14,0,Winter,3.5,mountain,Snowy
42,103,2,80,overcast,1015.23,6,Winter,5.5,mountain,Cloudy
11,79,13.5,59,partly cloudy,995.65,0,Autumn,2,coastal,Rainy
24,94,17,80,overcast,997.64,0,Spring,1,mountain,Rainy
32,54,11,46,overcast,1009.87,2,Spring,7,inland,Cloudy
44,65,3,19,partly cloudy,1023.68,5,Spring,8,coastal,Sunny
2,93,16.5,74,overcast,984.55,0,Winter,3.5,mountain,Snowy
41,46,4,17,clear,1029.29,11,Summer,9.5,inland,Sunny
24,54,3,23,partly cloudy,1013.48,2,Summer,7.5,inland,Cloudy
26,70,9.5,97,overcast,1012.6,2,Autumn,3,inland,Rainy
4,90,17.5,53,overcast,985,1,Winter,2,inland,Snowy
27,28,6.5,15,partly cloudy,1024.17,10,Winter,8,coastal,Sunny
32,78,8,59,overcast,993.87,2,Autumn,2,inland,Rainy
13,67,11,38,overcast,1018.08,3,Autumn,6,inland,Cloudy
23,54,6,4,clear,1013.62,11,Summer,6,coastal,Sunny
30,90,19,57,overcast,1013.37,3,Spring,1,coastal,Rainy
20,77,8.5,97,overcast,998.6,2,Autumn,3.5,coastal,Rainy
-2,97,13,95,overcast,999.59,0,Winter,4.5,inland,Snowy
28,45,7.5,1,clear,1019.2,9,Spring,5,inland,Sunny
23,87,6,78,partly cloudy,1002.02,2,Winter,1.5,coastal,Rainy
34,61,1.5,48,overcast,1004.8,4,Summer,6.5,mountain,Cloudy
34,36,3,2,clear,1023.66,9,Spring,9,coastal,Sunny
32,51,2,7,partly cloudy,1019.44,11,Summer,8,mountain,Sunny
15,73,6.5,36,partly cloudy,1001.9,1,Winter,6.5,coastal,Cloudy
43,23,5,12,clear,1019.11,8,Autumn,6.5,inland,Sunny
25,69,2,29,partly cloudy,1014.87,2,Autumn,5,coastal,Cloudy
-7,85,16.5,86,overcast,986.51,0,Winter,4,inland,Snowy
-10,35,2,98,overcast,974.79,13,Spring,4.5,mountain,Cloudy
32,96,15,66,overcast,992.73,1,Autumn,4,mountain,Rainy
20,82,9.5,89,overcast,1002.04,1,Autumn,4,inland,Rainy
30,65,12.5,88,overcast,996.55,1,Autumn,3.5,inland,Rainy
4,68,14.5,55,partly cloudy,983.03,1,Winter,5,mountain,Snowy
44,80,2,71,clear,1019.3,5,Spring,2.5,coastal,Sunny
29,33,8.5,14,clear,1021.12,10,Spring,5.5,coastal,Sunny
22,53,5.5,13,overcast,1012.65,1,Spring,5,inland,Cloudy
21,43,0,6,clear,1015.69,10,Summer,7,coastal,Sunny
12,89,6.5,86,overcast,992.27,2,Summer,1.5,coastal,Rainy
34,74,9,31,overcast,1014.22,4,Spring,8.5,coastal,Cloudy
31,45,2,1,clear,1025.05,5,Winter,8,coastal,Sunny
5,81,42.5,93,overcast,981.93,3,Winter,4.5,mountain,Snowy
27,79,2,47,overcast,1010.62,1,Winter,7.5,mountain,Cloudy
5,109,32,71,overcast,990.96,7,Winter,2,inland,Snowy
29,70,12,26,partly cloudy,1004.95,4,Autumn,7,coastal,Cloudy
-9,80,26,108,overcast,982.94,10,Winter,2.5,inland,Snowy
65,108,24.5,101,overcast,1004.05,10,Spring,2.5,mountain,Rainy
28,59,5.5,47,partly cloudy,1018.25,4,Spring,8.5,inland,Cloudy
42,55,0.5,1,clear,1012.65,6,Winter,9,coastal,Sunny
-4,96,3,88,partly cloudy,994.41,1,Winter,4,mountain,Snowy
20,37,9,7,partly cloudy,1017.33,9,Winter,8,inland,Sunny
24,64,8,4,partly cloudy,1026,7,Summer,7,inland,Sunny
28,25,0,4,clear,1011.8,10,Summer,6.5,inland,Sunny
11,53,1.5,37,partly cloudy,1002.88,1,Winter,5.5,mountain,Cloudy
-9,86,7.5,84,overcast,984.42,1,Winter,2.5,mountain,Snowy
43,60,7.5,15,partly cloudy,1018.29,10,Winter,9.5,inland,Sunny
34,62,11.5,70,overcast,865.18,3,Summer,6.5,inland,Sunny
24,72,21,73,partly cloudy,1011.05,5,Autumn,9,coastal,Cloudy
-5,62,15,81,overcast,997.01,0,Winter,4,mountain,Snowy
21,77,1.5,24,overcast,1012.46,1,Summer,7.5,mountain,Cloudy
42,87,17.5,100,partly cloudy,1016.17,8,Summer,8,inland,Cloudy
19,93,10.5,62,overcast,1005.84,2,Autumn,1,inland,Rainy
-8,82,15,97,overcast,982.82,0,Winter,1,inland,Snowy
-9,65,13.5,85,partly cloudy,986.87,1,Winter,2,mountain,Snowy
43,48,1,4,clear,1026.68,10,Autumn,9,coastal,Sunny
24,46,1.5,8,clear,1011.28,7,Spring,5.5,coastal,Sunny
-10,69,4.5,76,overcast,985.12,0,Winter,4.5,mountain,Snowy
42,36,0,6,clear,1025.66,11,Summer,9,mountain,Sunny
25,83,15.5,85,overcast,1008.85,0,Summer,3.5,inland,Rainy
4,94,11.5,60,overcast,993.01,1,Winter,4,inland,Snowy
23,79,7.5,59,overcast,1013.36,0,Summer,1,mountain,Rainy
16,64,11.5,44,partly cloudy,1004.43,1,Spring,6,coastal,Cloudy
11,80,11.5,82,partly cloudy,1009.35,0,Summer,3.5,coastal,Rainy
29,90,5.5,72,partly cloudy,991.74,3,Winter,4,inland,Rainy
22,98,16.5,59,partly cloudy,1008.4,0,Autumn,2.5,coastal,Rainy
31,57,0.5,31,overcast,1014.71,1,Autumn,5.5,coastal,Cloudy
13,78,3,48,overcast,1009.76,3,Summer,8.5,mountain,Cloudy
28,58,6.5,13,clear,1020.6,8,Autumn,8.5,coastal,Sunny
-5,60,16.5,86,overcast,991.61,0,Winter,3,inland,Snowy
16,85,17.5,66,partly cloudy,990.29,3,Summer,3.5,inland,Rainy
3,61,18.5,68,overcast,980.99,1,Winter,3,mountain,Snowy
15,65,0,49,partly cloudy,1011.26,1,Summer,8.5,coastal,Cloudy
29,86,12,80,overcast,1012.5,0,Autumn,2.5,inland,Rainy
29,91,13.5,100,partly cloudy,1010.07,0,Summer,1,inland,Rainy
34,72,0.5,24,partly cloudy,1007.94,1,Winter,5.5,coastal,Cloudy
-2,82,11.5,59,partly cloudy,994.22,1,Winter,3,inland,Snowy
-6,79,9.5,78,overcast,982.01,1,Winter,5,mountain,Snowy
16,98,17,97,partly cloudy,998.88,0,Winter,2.5,coastal,Rainy
0,84,12,97,overcast,998.65,0,Winter,1,mountain,Snowy
31,63,2,21,partly cloudy,1000.26,2,Spring,7.5,inland,Cloudy
32,78,6,62,partly cloudy,1005.93,0,Autumn,1,coastal,Rainy
31,30,9,0,partly cloudy,1014.06,8,Autumn,9.5,coastal,Sunny
21,94,8.5,74,partly cloudy,998.83,0,Winter,5,coastal,Rainy
23,64,3,35,partly cloudy,1007.27,1,Winter,5.5,mountain,Cloudy
13,76,1.5,26,overcast,1010.53,3,Autumn,6.5,inland,Cloudy
13,65,6.5,87,overcast,1015.51,3,Winter,5,coastal,Rainy
24,68,9.5,77,partly cloudy,1002,1,Autumn,3.5,coastal,Rainy
-4,97,15,51,overcast,994.13,0,Winter,2,inland,Snowy
14,56,13,19,partly cloudy,1006.87,2,Winter,6.5,coastal,Cloudy
-6,74,30,81,overcast,983,8,Winter,4.5,mountain,Snowy
11,53,9.5,31,partly cloudy,1019.37,3,Winter,7.5,mountain,Cloudy
33,75,9,32,partly cloudy,1005.74,3,Winter,7,mountain,Cloudy
47,103,6.5,86,clear,1016.83,12,Summer,2.5,inland,Sunny
-9,73,14.5,75,overcast,990.27,0,Winter,2,mountain,Snowy
34,56,10.5,14,partly cloudy,1019.51,4,Winter,9,coastal,Cloudy
33,78,25.5,98,overcast,1001.14,3,Autumn,2.5,mountain,Rainy
44,105,15.5,92,clear,1027.02,6,Spring,11.5,inland,Sunny
28,22,8.5,12,partly cloudy,1022.09,10,Autumn,6.5,mountain,Sunny
13,85,10,107,clear,1020.87,2,Autumn,2.5,coastal,Sunny
40,68,8.5,18,partly cloudy,1022.23,11,Spring,9.5,mountain,Sunny
51,85,3.5,91,partly cloudy,1002.21,2,Summer,1,inland,Cloudy
44,34,7,15,clear,1012.12,10,Spring,9.5,coastal,Sunny
25,88,13,91,overcast,1000,1,Winter,1,mountain,Rainy
29,30,5,18,clear,1024.95,5,Autumn,9,inland,Sunny
-2,83,6.5,55,partly cloudy,981.21,1,Winter,1,inland,Snowy
16,76,12.5,41,overcast,837.31,3,Spring,15,coastal,Rainy
25,68,4,24,overcast,1006.03,2,Spring,7.5,inland,Cloudy
-1,75,1.5,99,partly cloudy,997.3,0,Winter,2,mountain,Snowy
26,65,2,36,partly cloudy,1018.65,3,Autumn,6,inland,Cloudy
18,99,6,54,partly cloudy,1000.26,3,Autumn,5,coastal,Rainy
35,20,9.5,10,clear,1017.75,9,Winter,6.5,coastal,Sunny
29,58,7.5,13,partly cloudy,1009.57,2,Autumn,8.5,inland,Cloudy
32,38,9,18,clear,1027.24,6,Autumn,9.5,inland,Sunny
16,66,11,29,overcast,1012.36,4,Winter,6.5,mountain,Cloudy
0,67,13.5,50,overcast,985.17,0,Winter,5,mountain,Snowy
15,74,14,86,partly cloudy,1017.49,3,Autumn,4,mountain,Rainy
29,68,17.5,63,partly cloudy,1017.96,3,Summer,4.5,coastal,Rainy
44,48,4,17,partly cloudy,1027.7,6,Autumn,5.5,mountain,Sunny
34,59,4.5,31,overcast,1016.17,1,Summer,6.5,mountain,Cloudy
-7,66,17.5,71,partly cloudy,994.99,1,Winter,5,inland,Snowy
27,75,5,19,partly cloudy,1012.9,2,Winter,5.5,coastal,Cloudy
-10,27,3,92,cloudy,996.43,10,Winter,1,coastal,Cloudy
39,29,4.5,1,clear,1020.96,7,Summer,8.5,coastal,Sunny
30,49,7,13,clear,1029.29,9,Spring,8.5,inland,Sunny
21,58,6,26,partly cloudy,1017.49,4,Summer,7,mountain,Cloudy
24,50,5,18,clear,1020.65,8,Summer,8.5,inland,Sunny
-13,34,9.5,15,cloudy,940.59,0,Summer,16.5,coastal,Snowy
-3,68,10.5,60,overcast,980.49,1,Winter,4.5,mountain,Snowy
39,34,3,14,clear,1022.95,10,Summer,6,coastal,Sunny
28,59,7,12,partly cloudy,1029.83,9,Autumn,8,mountain,Sunny
-9,81,2,57,overcast,994.24,1,Winter,1,inland,Snowy
42,20,5.5,40,overcast,1058.82,4,Autumn,15,inland,Snowy
26,67,9,27,partly cloudy,1010.57,4,Summer,6.5,inland,Cloudy
33,65,10,48,partly cloudy,1001.11,4,Autumn,7,mountain,Cloudy
12,62,7,82,cloudy,1173.16,12,Spring,0.5,inland,Snowy
-20,99,30.5,92,overcast,993.27,10,Winter,2,mountain,Snowy
27,58,8,38,overcast,1004.35,1,Spring,6.5,coastal,Cloudy
1,69,19.5,90,overcast,981.82,1,Winter,3.5,inland,Snowy
20,88,17,62,overcast,1004.58,2,Winter,1,mountain,Rainy
11,68,3.5,31,partly cloudy,902.53,8,Winter,9,coastal,Cloudy
-10,92,4,73,overcast,980.32,1,Winter,3,mountain,Snowy
29,86,13.5,72,overcast,993.32,1,Spring,3.5,inland,Rainy
-4,90,8,92,overcast,997.91,1,Winter,4,inland,Snowy
34,73,0.5,43,partly cloudy,1002.43,1,Summer,8,mountain,Cloudy
-20,24,8.5,12,partly cloudy,870.06,12,Winter,15.5,inland,Cloudy
34,68,2,26,partly cloudy,1018.39,1,Winter,6.5,mountain,Cloudy
36,23,0.5,7,partly cloudy,1021.68,6,Spring,10,coastal,Sunny
36,54,6.5,9,clear,1016.25,11,Winter,8.5,inland,Sunny
-4,90,9,51,overcast,989.63,1,Winter,1,mountain,Snowy
17,70,0.5,17,partly cloudy,1005.14,3,Autumn,5,mountain,Cloudy
-1,44,5,29,cloudy,875.87,13,Autumn,16.5,mountain,Snowy
2,98,35.5,96,overcast,982.31,4,Winter,0.5,mountain,Snowy
26,99,19.5,89,overcast,996.13,3,Summer,2.5,inland,Rainy
14,88,18.5,55,overcast,1010.7,1,Spring,1.5,mountain,Rainy
29,50,12.5,34,overcast,1013.72,2,Autumn,8.5,coastal,Cloudy
-3,64,17.5,98,overcast,992.83,0,Winter,1.5,mountain,Snowy
21,49,1.5,15,clear,1010.81,5,Autumn,9.5,coastal,Sunny
60,88,21,78,overcast,1009.94,10,Winter,8.5,coastal,Cloudy
16,85,7,96,overcast,995.5,1,Summer,2,coastal,Rainy
4,65,7,77,partly cloudy,980.37,0,Winter,3.5,mountain,Snowy
28,81,15.5,68,overcast,995.69,1,Autumn,3.5,inland,Rainy
-2,67,9.5,86,overcast,998.99,1,Winter,4.5,inland,Snowy
23,67,2,48,partly cloudy,1010.84,1,Spring,6.5,inland,Cloudy
34,84,6,53,overcast,1000.59,0,Winter,2,mountain,Rainy
1,87,16.5,97,overcast,980.6,1,Winter,4,inland,Snowy
-2,77,1.5,74,overcast,999.69,0,Winter,1.5,mountain,Snowy
28,77,15,94,partly cloudy,1014.93,7,Summer,6.5,inland,Cloudy
28,45,9,16,clear,1016.3,9,Winter,5,mountain,Sunny
-3,91,19,103,partly cloudy,982.83,9,Winter,5.5,inland,Snowy
30,78,9,82,overcast,1010.4,1,Summer,3,mountain,Rainy
25,69,6.5,13,clear,1014.51,7,Winter,8.5,mountain,Sunny
11,85,7,56,overcast,1015.69,0,Spring,3,mountain,Rainy
17,65,13.5,95,overcast,1001.51,0,Winter,2,mountain,Rainy
31,78,10,95,partly cloudy,995.76,3,Spring,3.5,inland,Rainy
20,78,5.5,63,overcast,1006.51,3,Winter,4,inland,Rainy
2,84,0,74,overcast,994.41,0,Winter,3,inland,Snowy
22,87,9.5,52,overcast,996.79,2,Summer,4,inland,Rainy
-1,66,15,56,overcast,988.43,0,Winter,1.5,inland,Snowy
26,32,9.5,7,clear,1017,6,Summer,6.5,coastal,Sunny
6,83,12.5,103,overcast,991.4,8,Winter,1.5,inland,Snowy
-8,65,9.5,62,overcast,989.99,0,Winter,4,inland,Snowy
35,58,2,6,partly cloudy,1011.89,11,Spring,6,coastal,Sunny
20,51,12.5,45,partly cloudy,1019.45,2,Winter,6,mountain,Cloudy
14,42,10.5,83,cloudy,1078.65,7,Winter,10,mountain,Rainy
-2,88,5.5,77,overcast,988.18,0,Winter,4,mountain,Snowy
30,86,20,80,overcast,1015.09,1,Summer,4.5,coastal,Rainy
30,69,6.5,3,clear,1021.29,9,Summer,9,coastal,Sunny
24,64,14.5,78,partly cloudy,1004.06,3,Summer,3.5,inland,Rainy
24,42,2.5,1,partly cloudy,1019.33,7,Summer,6,mountain,Sunny
43,40,3.5,14,partly cloudy,1021.29,11,Autumn,6,inland,Sunny
17,71,18,98,partly cloudy,1015.84,3,Summer,4,coastal,Rainy
19,55,8.5,29,partly cloudy,1017.26,3,Winter,7,coastal,Cloudy
36,54,4.5,3,clear,1018.81,7,Autumn,7.5,coastal,Sunny
29,92,12.5,82,overcast,1010.49,2,Summer,1.5,inland,Rainy
32,74,9.5,39,partly cloudy,1003.85,2,Autumn,6,inland,Cloudy
20,78,15,44,partly cloudy,1004.76,4,Spring,6.5,inland,Cloudy
11,81,16.5,81,overcast,1016.78,3,Autumn,3.5,inland,Rainy
31,87,16.5,84,overcast,1004.67,2,Summer,2.5,mountain,Rainy
13,94,9.5,90,partly cloudy,1019.97,0,Autumn,5,inland,Rainy
31,57,1.5,23,overcast,1007.31,2,Winter,7.5,mountain,Cloudy
24,69,8,88,overcast,1017.97,3,Autumn,3,coastal,Rainy
25,60,19,61,overcast,1019.55,0,Summer,1.5,mountain,Rainy
27,76,19.5,72,partly cloudy,1012.93,0,Spring,1.5,mountain,Rainy
-6,79,8.5,87,overcast,999.56,0,Winter,2.5,mountain,Snowy
59,78,20.5,95,partly cloudy,1018.52,7,Summer,1.5,inland,Rainy
20,48,4.5,17,clear,1014.45,6,Winter,7.5,mountain,Sunny
33,68,10.5,10,partly cloudy,1016.84,1,Winter,7.5,coastal,Cloudy
27,89,11,69,overcast,1016.05,1,Winter,1.5,coastal,Rainy
21,72,10.5,20,partly cloudy,1012.04,3,Autumn,6.5,inland,Cloudy
-5,79,6.5,89,overcast,999.7,1,Winter,2,inland,Snowy
34,90,15.5,52,overcast,1014.19,1,Spring,2,inland,Rainy
-7,93,11.5,79,overcast,993.93,0,Winter,3.5,inland,Snowy
9,48,13.5,60,partly cloudy,1074,12,Autumn,19,mountain,Snowy
26,85,7.5,62,partly cloudy,992.74,3,Winter,1,mountain,Rainy
9,93,14.5,82,partly cloudy,1000.24,10,Summer,8,inland,Cloudy
-8,81,5.5,90,overcast,989.1,1,Winter,5,inland,Snowy
16,68,11,82,overcast,990.52,0,Summer,2,coastal,Rainy
-7,95,4.5,94,partly cloudy,998.01,1,Winter,2,mountain,Snowy
17,61,15,61,partly cloudy,1018.76,1,Autumn,1,mountain,Rainy
26,62,9,13,clear,1012.34,7,Spring,5.5,inland,Sunny
20,51,2.5,10,clear,1015.27,5,Winter,8,mountain,Sunny
-4,94,20,60,overcast,997.5,0,Winter,2.5,mountain,Snowy
25,69,11.5,36,overcast,1019.41,3,Autumn,5.5,mountain,Cloudy
-3,42,3,23,overcast,1080.12,10,Winter,6,inland,Rainy
12,81,13,82,overcast,1007.72,2,Winter,3,mountain,Rainy
20,94,17,67,overcast,1019.77,1,Autumn,4.5,mountain,Rainy
32,56,7.5,25,overcast,1009.36,3,Spring,8,coastal,Cloudy
14,77,8.5,18,partly cloudy,1017.04,4,Spring,6,coastal,Cloudy
10,79,5,91,overcast,1017.95,3,Autumn,2,coastal,Rainy
31,68,8,16,clear,1022.01,6,Summer,7,coastal,Sunny
-2,95,13,99,overcast,998.75,1,Winter,4,inland,Snowy
33,88,7,69,overcast,990.78,3,Summer,3.5,coastal,Rainy
20,48,8,5,clear,1024.72,10,Autumn,7.5,coastal,Sunny
24,78,13,89,overcast,1011.2,1,Spring,4.5,mountain,Rainy
10,68,10.5,23,partly cloudy,1013.19,1,Summer,8.5,coastal,Cloudy
31,78,3.5,40,overcast,1008.57,2,Winter,8,mountain,Cloudy
-10,73,3,96,overcast,997.89,0,Winter,4,mountain,Snowy
13,59,5,15,overcast,1005.92,4,Autumn,7.5,inland,Cloudy
44,51,7.5,17,clear,1026.49,6,Summer,6,inland,Sunny
40,69,13,17,partly cloudy,995.72,2,Spring,18,inland,Rainy
7,98,27,84,overcast,1012.19,11,Autumn,2,inland,Rainy
27,69,13,25,partly cloudy,1019.41,4,Summer,6.5,coastal,Cloudy
16,92,18.5,50,overcast,995.44,3,Spring,3,inland,Rainy
3,64,3.5,87,overcast,986.96,1,Winter,2,inland,Snowy
16,69,3,21,partly cloudy,1005.7,1,Winter,7,inland,Cloudy
47,46,10.5,64,overcast,1014.84,4,Winter,12.5,coastal,Rainy
33,65,7,66,partly cloudy,1013.95,3,Summer,2,coastal,Rainy
-7,99,2.5,96,overcast,996.58,1,Winter,2.5,mountain,Snowy
24,63,9.5,41,partly cloudy,1016.23,4,Summer,7.5,mountain,Cloudy
32,77,12,18,partly cloudy,1009.94,1,Summer,8.5,inland,Cloudy
-7,63,8,51,overcast,989.17,1,Winter,2.5,mountain,Snowy
20,27,8,15,clear,1015.11,11,Spring,9,mountain,Sunny
29,94,12,57,partly cloudy,1002.82,1,Autumn,2.5,coastal,Rainy
21,69,2.5,7,clear,1026.75,7,Summer,5,inland,Sunny
25,64,12.5,43,partly cloudy,1014.07,3,Summer,8.5,mountain,Cloudy
31,78,11,73,partly cloudy,1011.63,3,Winter,4.5,inland,Rainy
41,37,9,19,partly cloudy,1010.06,11,Winter,8,mountain,Sunny
-7,68,12.5,95,overcast,988.38,1,Winter,3,mountain,Snowy
3,97,3.5,91,partly cloudy,999.35,1,Winter,4.5,mountain,Snowy
16,63,7,56,overcast,991.87,1,Autumn,2,coastal,Rainy
23,35,2,2,clear,1015.41,5,Summer,6.5,mountain,Sunny
41,66,5.5,6,clear,1012.98,9,Summer,8,mountain,Sunny
22,56,3.5,18,partly cloudy,1001.16,3,Autumn,8.5,mountain,Cloudy
57,108,10.5,87,clear,1010.41,3,Summer,3,inland,Sunny
43,100,30,85,overcast,1011.72,10,Autumn,1.5,inland,Rainy
37,31,3,15,clear,1018.19,5,Autumn,8,coastal,Sunny
22,92,12,75,clear,1024.34,8,Autumn,3,inland,Sunny
22,29,2,0,clear,1029.85,5,Spring,10,mountain,Sunny
-9,83,3,89,overcast,983.82,1,Winter,3.5,mountain,Snowy
4,83,6,67,overcast,984.43,0,Winter,4.5,inland,Snowy
3,92,3.5,70,overcast,991.08,1,Winter,4,inland,Snowy
15,96,11,57,overcast,1016.98,0,Autumn,4,mountain,Rainy
4,69,11.5,96,overcast,980.67,0,Winter,2.5,mountain,Snowy
26,54,6,28,partly cloudy,1004.66,2,Winter,5,coastal,Cloudy
20,89,11.5,76,partly cloudy,1029.28,12,Spring,8.5,inland,Sunny
41,66,5,3,partly cloudy,1025.46,6,Winter,5.5,coastal,Sunny
-17,86,4,101,overcast,997.72,7,Winter,5,mountain,Snowy
24,28,1,9,partly cloudy,1023.11,6,Spring,5,coastal,Sunny
19,71,3.5,35,overcast,1010.93,3,Spring,6,inland,Cloudy
20,48,2.5,16,clear,1029.59,6,Summer,9,inland,Sunny
22,60,8.5,39,partly cloudy,1004.38,2,Winter,6,mountain,Cloudy
3,93,5,81,overcast,983.51,1,Winter,2.5,inland,Snowy
38,77,11.5,33,partly cloudy,1129.16,3,Winter,1,coastal,Sunny
29,61,10.5,39,overcast,1014.32,2,Summer,8.5,inland,Cloudy
19,69,11.5,47,overcast,1014.36,1,Autumn,5,mountain,Cloudy
-2,65,18,62,overcast,990.98,1,Winter,2,inland,Snowy
33,92,17.5,55,partly cloudy,1004.05,1,Spring,4,inland,Rainy
26,69,4.5,44,overcast,1013.71,3,Spring,8,inland,Cloudy
-8,90,7,78,overcast,987.97,1,Winter,4,inland,Snowy
-7,89,6,76,overcast,998.16,0,Winter,1.5,inland,Snowy
37,98,14.5,108,partly cloudy,1004.23,4,Winter,8,coastal,Cloudy
22,72,7,47,overcast,1007.96,3,Winter,6,mountain,Cloudy
-7,87,2.5,95,partly cloudy,987.33,0,Winter,1.5,mountain,Snowy
3,54,5.5,91,cloudy,1061.43,11,Autumn,17.5,mountain,Cloudy
53,92,10.5,89,partly cloudy,1001.2,1,Autumn,2,inland,Rainy
36,43,5,7,clear,1010.69,9,Autumn,8,inland,Sunny
-3,61,15.5,65,partly cloudy,996.99,0,Winter,2.5,mountain,Snowy
28,64,0.5,12,partly cloudy,1005.24,1,Spring,8.5,mountain,Cloudy
11,93,7,64,overcast,1019.45,1,Winter,4.5,inland,Rainy
